"epsilon","zeta","gamma","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","inoculum","p_short[1]","p_short[2]","p_short[3]","p_short[4]","p_short[5]","p_short[6]","p_short[7]","p_short[8]","x0","k","alpha","beta_short[1]","beta_short[2]","beta_short[3]","r"
0.0506047,0.286053,0.115139,0.000148978,0.000120163,0.000318132,0.000852183,0.00205436,0.00264364,0.00502659,0.00686245,7.00055e-05,0.00129222,0.00104254,0.0027554,0.00734694,0.0175296,0.022445,0.0418304,0.0562488,28.4204,0.440225,0.483169,0.196057,0.643055,1,15.5209
0.0622514,0.291864,0.124858,0.000149724,0.000192696,0.000401669,0.000934194,0.00248212,0.00279022,0.00503022,0.00790374,5.23692e-05,0.00119772,0.00154094,0.00320669,0.00742649,0.019492,0.0218587,0.0387273,0.0595333,27.9292,1.291,0.356692,0.226004,0.605776,1,14.2167
0.0604111,0.25923,0.125914,0.000117328,0.000100753,0.000316148,0.000680085,0.00184135,0.00252884,0.00455572,0.00760729,8.41897e-05,0.000930947,0.000799536,0.00250454,0.00537218,0.0144131,0.0196885,0.0349179,0.0569745,27.5563,0.497899,0.307304,0.215254,0.663269,1,18.84
0.052246,0.0787189,0.0709698,0.000143853,0.000133537,0.000254166,0.000762371,0.00188139,0.00253057,0.00495307,0.00829879,6.4058e-05,0.00202285,0.00187806,0.00356855,0.010628,0.0258252,0.0344294,0.0652382,0.104692,27.0638,0.742332,0.327024,0.212163,0.659818,1,18.2477
0.0656067,0.103283,0.0927564,0.000147731,0.000123425,0.000347356,0.00091063,0.00234389,0.00321806,0.00580565,0.00853979,7.17184e-05,0.00159015,0.00132887,0.00373085,0.009722,0.0246465,0.0335303,0.0589035,0.0843052,27.1489,0.925046,0.217718,0.21625,0.645596,1,22.2867
0.0563261,0.349691,0.131689,0.000119901,0.000133531,0.000384085,0.000917649,0.00235288,0.00281401,0.00555053,0.00868054,3.88257e-05,0.000909662,0.00101296,0.00290813,0.00692009,0.0175533,0.0209216,0.0404441,0.0618407,27.144,0.369806,0.567168,0.236959,0.627633,1,14.0846
0.0729076,0.681071,0.263625,0.000224525,0.00022756,0.000442911,0.00132884,0.00306768,0.0042402,0.00811036,0.0117716,5.02438e-05,0.00085096,0.000862452,0.00167726,0.00501535,0.0115027,0.0158296,0.0298465,0.0427442,28.5386,0.594504,0.440801,0.239453,0.697087,1,18.8609
0.0789085,0.494857,0.227564,0.000225552,0.000269149,0.000636129,0.00133826,0.00371577,0.00424847,0.00761401,0.0110795,4.91695e-05,0.000990181,0.00118134,0.0027876,0.00584644,0.0160662,0.0183272,0.0323756,0.046427,28.7287,0.478381,0.343406,0.232864,0.629202,1,18.3946
0.0726512,0.496926,0.206824,0.000259128,0.000305821,0.000691778,0.00143863,0.00433286,0.00481254,0.00865485,0.0124037,5.2691e-05,0.00125133,0.00147648,0.00333362,0.0069078,0.0205197,0.0227397,0.0401657,0.056579,28.7244,0.551391,0.360216,0.235552,0.60326,1,19.8453
0.0831919,0.6391,0.271837,0.000155532,0.000219459,0.000533709,0.00136267,0.00363589,0.00417916,0.00793025,0.0113626,4.77857e-05,0.000571824,0.000806667,0.00195949,0.00498779,0.0131987,0.015141,0.0283458,0.0401221,28.1299,0.406315,0.415784,0.260664,0.623279,1,18.6911
0.0892318,0.6202,0.280036,0.000203752,0.000300267,0.000674627,0.00167038,0.00410594,0.00474268,0.00870175,0.0126354,4.13077e-05,0.000727065,0.0010711,0.00240329,0.00592952,0.0144503,0.0166539,0.0301373,0.0431727,28.1884,0.576486,0.380504,0.253142,0.602497,1,18.3039
0.0838734,0.566609,0.251921,0.000157409,0.00022942,0.000551132,0.00150775,0.00373713,0.00419824,0.00783577,0.0122058,4.13077e-05,0.000624445,0.000909855,0.00218294,0.00594941,0.0146177,0.0163918,0.0301658,0.0462119,27.8868,0.387181,0.396036,0.267871,0.603043,1,17.7647
0.064741,0.561536,0.209156,0.00020427,0.000171864,0.000390954,0.00107825,0.0025951,0.00381719,0.00677474,0.00987775,4.88286e-05,0.000975687,0.00082103,0.00186571,0.00512881,0.0122554,0.0179234,0.0313746,0.0450969,27.9909,0.570133,0.45162,0.250959,0.697002,1,12.8263
0.0799523,0.565054,0.230932,0.000153942,0.000248526,0.00062306,0.00141371,0.00369638,0.00401871,0.00750802,0.0109251,5.30091e-05,0.000666168,0.00107503,0.00269077,0.00608452,0.0157542,0.0171045,0.0314881,0.0451717,29.0392,0.510776,0.390379,0.236232,0.560191,1,16.6697
0.0939651,0.667252,0.292328,0.000224417,0.000248035,0.000526017,0.00142193,0.0034009,0.00392434,0.00672878,0.00994802,4.73528e-05,0.0007671,0.000847764,0.00179617,0.0048406,0.0115001,0.0132466,0.0225,0.0329104,28.3229,0.490174,0.400172,0.263335,0.564619,1,15.4773
0.0677705,0.545064,0.20993,0.000139119,0.000181323,0.00044556,0.00114,0.00274988,0.00368759,0.00737757,0.00978752,5.77153e-05,0.00066225,0.000862983,0.00211792,0.00540103,0.0129296,0.0172626,0.0339498,0.0445459,28.9036,0.592965,0.419036,0.227834,0.652835,1,12.863
0.0631658,0.521439,0.203603,0.000146342,0.000158154,0.000410128,0.00115295,0.00300588,0.00360462,0.00752587,0.00974261,6.44757e-05,0.000718243,0.000776175,0.0020103,0.00563086,0.0145486,0.0173962,0.0356458,0.0456658,28.478,0.55662,0.396124,0.230669,0.71669,1,14.4049
0.063475,0.419877,0.181043,0.000168272,0.000178343,0.000453336,0.000940982,0.0024018,0.00388641,0.00734031,0.00992077,6.04909e-05,0.000928598,0.000984118,0.00249777,0.00517069,0.0130928,0.0210156,0.0389648,0.0519511,28.4584,0.505145,0.352365,0.241153,0.705228,1,13.71
0.093394,0.710287,0.331158,0.000265039,0.000321379,0.00079351,0.00175297,0.00467526,0.0056199,0.0100539,0.0171879,2.72847e-05,0.0007997,0.00096953,0.00239044,0.00526556,0.0139214,0.0166872,0.0294652,0.0493415,27.5188,0.37181,0.436697,0.273904,0.656118,1,18.09
0.100377,0.559344,0.292446,0.00032914,0.000268664,0.000700655,0.00152158,0.00402062,0.0049151,0.0084954,0.0117513,3.65915e-05,0.00112421,0.000917838,0.00239012,0.00517602,0.0135618,0.0165291,0.0282294,0.0386306,28.048,0.346487,0.3422,0.225296,0.598834,1,11.8256
0.102113,0.615004,0.312825,0.000341374,0.00029565,0.000774688,0.00177482,0.00443801,0.00518104,0.00919607,0.0126592,3.58858e-05,0.00109007,0.000944204,0.00247031,0.00564152,0.0139884,0.0162923,0.0285573,0.0388935,27.9249,0.384919,0.364225,0.224893,0.597306,1,12.877
0.0662903,0.498109,0.184398,0.00012921,0.000181214,0.000444521,0.00112803,0.00282653,0.0032677,0.00577491,0.00946047,4.97772e-05,0.000700221,0.000981766,0.00240486,0.00608018,0.015097,0.0174123,0.0303666,0.0488009,28.2188,0.468292,0.462009,0.279755,0.585313,1,19.642
0.0532312,0.157592,0.0918563,0.000103962,0.000134201,0.00028328,0.000763158,0.00204906,0.00269561,0.00518628,0.00777814,5.86862e-05,0.00113052,0.00145886,0.00307447,0.00823972,0.0218205,0.0285093,0.0534434,0.0780668,27.1346,0.522826,0.352165,0.243204,0.678688,1,17.5812
0.0524109,0.155402,0.0887955,0.000115541,0.000120322,0.0003194,0.000767432,0.00203677,0.00274087,0.00517198,0.00794498,7.67211e-05,0.00129951,0.00135321,0.00358414,0.00856863,0.0224234,0.029943,0.0550401,0.0821267,27.008,0.660302,0.308559,0.235967,0.688236,1,17.7515
0.0541394,0.136268,0.0837835,0.000121147,0.000123088,0.000263245,0.000725989,0.00190163,0.00249007,0.00443012,0.0073152,6.56124e-05,0.00144386,0.00146696,0.00313213,0.00859063,0.0221932,0.0288625,0.0502204,0.0802997,27.3045,0.598547,0.349282,0.204988,0.635404,1,20.1106
0.0616868,0.262017,0.121889,0.000109259,0.000187665,0.000349511,0.00103926,0.00251677,0.00294507,0.00555897,0.00769135,6.62733e-05,0.000895577,0.00153727,0.00285926,0.00845418,0.0202303,0.0235918,0.0436176,0.0593558,27.6678,0.660574,0.329184,0.2544,0.591962,1,17.353
0.0605185,0.266596,0.123826,0.000157677,0.000216045,0.000410729,0.000976332,0.00266218,0.00338039,0.0064177,0.00915125,4.6898e-05,0.00127176,0.00174171,0.00330603,0.00782305,0.021047,0.0265741,0.0492747,0.0688184,27.8483,0.967466,0.332418,0.260866,0.643036,1,19.1081
0.0779418,0.318678,0.162368,0.000118453,0.000155578,0.000371306,0.000889559,0.00224249,0.00272855,0.00486586,0.00771837,5.23009e-05,0.000728997,0.00095726,0.0022816,0.00544879,0.013623,0.0165269,0.029096,0.045379,26.8191,0.346734,0.326173,0.225113,0.587179,1,16.5276
0.0694001,0.520207,0.212747,0.000226585,0.000246137,0.000552507,0.00133836,0.0037275,0.00461335,0.00857138,0.0118732,6.11836e-05,0.00106391,0.00115561,0.00259029,0.00625153,0.0172191,0.0212244,0.0387287,0.0528591,28.8005,0.841203,0.354539,0.248002,0.657009,1,16.7574
0.0575277,0.348378,0.139477,8.02985e-05,0.000153474,0.00030406,0.000807518,0.00215415,0.00247814,0.00461782,0.00675465,7.60691e-05,0.000575381,0.00109915,0.00217526,0.0057563,0.0152096,0.0174573,0.0320471,0.0461915,27.8107,0.486863,0.409291,0.266501,0.62978,1,15.9682
0.0662271,0.213529,0.111683,0.000163311,0.000173616,0.000335679,0.000942712,0.00246373,0.00268728,0.00492354,0.00754593,7.32185e-05,0.00146013,0.00155212,0.00299662,0.00837028,0.0215838,0.0234962,0.0422234,0.0632892,27.1918,0.572039,0.284176,0.181391,0.582144,1,21.3127
0.0820297,0.358429,0.183506,0.000175081,0.000196567,0.000425436,0.00121532,0.00278456,0.0032709,0.00559824,0.00855522,4.73719e-05,0.000953182,0.00107003,0.00231302,0.0065792,0.0149474,0.0175124,0.0296041,0.0445444,27.3647,0.367454,0.334004,0.216615,0.571163,1,14.6584
0.0745756,0.540572,0.214998,0.000135381,0.000170162,0.000416462,0.000964293,0.00257524,0.00284784,0.00491394,0.00774277,6.57969e-05,0.00062929,0.000790833,0.00193331,0.0044651,0.0118362,0.0130727,0.022345,0.0347613,27.9309,0.382552,0.402131,0.241737,0.607971,1,16.1739
0.0706684,0.475771,0.195493,0.000136389,0.000201086,0.000455333,0.00107122,0.00279308,0.0032961,0.00610826,0.00854382,4.95028e-05,0.000697182,0.00102755,0.00232374,0.00544974,0.0140861,0.0165809,0.0302988,0.041874,28.5372,0.562429,0.405858,0.253159,0.612287,1,17.1928
0.0616691,0.292067,0.129106,0.000153859,0.000160595,0.000390153,0.000940054,0.00249762,0.00279307,0.00490206,0.00786469,7.0992e-05,0.00119031,0.00124235,0.00301286,0.00722862,0.0189784,0.0211758,0.0365803,0.0574188,27.3759,0.577432,0.326924,0.22336,0.627787,1,16.4628
0.0559252,0.260193,0.114598,0.000113002,0.000120385,0.000274494,0.000722721,0.00188527,0.00217554,0.00356782,0.00537931,0.000101647,0.000985106,0.0010494,0.00238956,0.00626707,0.0161849,0.0186305,0.0301935,0.0448362,28.3343,0.514453,0.381334,0.211913,0.588867,1,19.5203
0.0650599,0.409333,0.168486,0.000211047,0.000231492,0.000488706,0.00120695,0.0036064,0.00408122,0.00819944,0.0118182,3.69682e-05,0.00125104,0.00137207,0.00289219,0.00711256,0.0209562,0.02365,0.046407,0.0655458,28.3152,0.740718,0.387936,0.218651,0.657012,1,15.2123
0.0693184,0.709895,0.256969,0.000202334,0.000185483,0.000476198,0.00122644,0.00272597,0.00366833,0.00648736,0.00936637,5.78087e-05,0.000786767,0.000721291,0.0018497,0.00475003,0.0104968,0.0140744,0.024624,0.0351675,28.6963,0.408314,0.516739,0.245813,0.677387,1,14.3864
0.0786162,0.390274,0.190333,0.000222661,0.000258085,0.000525452,0.00142279,0.00323153,0.00417301,0.00703114,0.0108188,4.04259e-05,0.00116848,0.00135413,0.0027531,0.00741983,0.0166949,0.0214544,0.0356253,0.0537841,27.5237,0.48286,0.32638,0.193032,0.633933,1,15.7119
0.0534418,0.221969,0.10061,9.56581e-05,0.00013944,0.000304132,0.000827812,0.00225025,0.0028012,0.00525144,0.0076248,5.81521e-05,0.000949881,0.00138404,0.00301378,0.00816081,0.0218768,0.0270881,0.0496069,0.070447,27.7602,0.65637,0.389575,0.242777,0.629578,1,16.2131
0.076432,0.301499,0.155922,0.000166445,0.000202941,0.000446933,0.00122674,0.00298446,0.0032696,0.00557101,0.00884991,5.45688e-05,0.00106635,0.00129986,0.0028582,0.00780625,0.0187812,0.0205388,0.0344969,0.0537101,27.7146,0.519152,0.302881,0.199668,0.569219,1,20.4924
0.0750433,0.305586,0.146702,0.000123211,0.000151734,0.000367352,0.000838919,0.00224377,0.002423,0.00395643,0.00636494,5.88682e-05,0.000839166,0.00103323,0.00249781,0.00568599,0.0150643,0.0162481,0.0262608,0.0415826,26.796,0.346943,0.342653,0.217412,0.55425,1,17.1153
0.0717313,0.412158,0.177902,0.000196079,0.000186367,0.000437175,0.0011234,0.00291677,0.00340002,0.00632042,0.00878298,3.71457e-05,0.00110096,0.00104648,0.00245136,0.00627508,0.0161309,0.0187533,0.0343086,0.047047,26.8058,0.334846,0.418792,0.217078,0.633612,1,11.6812
0.0766216,0.636978,0.24694,0.00015881,0.000208179,0.000462551,0.00114914,0.00282005,0.0032503,0.00571556,0.00817154,4.60553e-05,0.000642699,0.000842322,0.00186963,0.00463196,0.011291,0.0129913,0.0226219,0.0320312,27.2614,0.329068,0.497765,0.2249,0.643354,1,13.1009
0.0762118,0.466647,0.189683,0.000141423,0.000211458,0.000461478,0.00125348,0.00299677,0.00305033,0.00549913,0.00765071,6.45661e-05,0.00074502,0.00111356,0.00242698,0.00656491,0.0155531,0.0158267,0.0281743,0.0387704,28.2068,0.605432,0.369427,0.241735,0.534669,1,17.3328
0.0664656,0.548515,0.198629,0.000204472,0.000237362,0.000536047,0.00127136,0.00335938,0.00386309,0.00687788,0.0110715,3.33063e-05,0.00102836,0.00119358,0.00269148,0.00635999,0.0166316,0.0190777,0.0334679,0.0527968,28.1899,0.39689,0.527698,0.216475,0.639504,1,14.1183
0.0666122,0.609573,0.21743,0.00020809,0.000239157,0.000579805,0.00146794,0.00350228,0.00424082,0.00777155,0.012122,3.561e-05,0.000956125,0.00109872,0.00265953,0.00670603,0.0158523,0.0191311,0.0345093,0.0528073,27.5653,0.43516,0.536181,0.226208,0.673711,1,14.3608
0.0757655,0.552356,0.225223,0.000184665,0.000185153,0.000435454,0.00101986,0.00246738,0.00342974,0.00615143,0.00917396,3.40349e-05,0.000819247,0.000821411,0.0019297,0.00450782,0.0108366,0.0149998,0.0265865,0.0391385,27.5759,0.396857,0.448116,0.237018,0.659574,1,13.9395
0.0689389,0.316296,0.153369,0.00014169,0.000151046,0.000339271,0.000890218,0.00240352,0.00287174,0.0051269,0.00779378,5.34786e-05,0.000923,0.000983887,0.00220725,0.00577094,0.0154297,0.0183802,0.0323473,0.0483598,27.6334,0.404525,0.346988,0.217933,0.629164,1,17.1302
0.0611205,0.320687,0.132592,0.000163209,0.000173911,0.000453799,0.00115661,0.00245666,0.00312376,0.00596781,0.00902928,4.60723e-05,0.0012294,0.00130991,0.00341085,0.00864766,0.0181909,0.023017,0.0430704,0.0637566,27.5993,0.538226,0.411317,0.221863,0.610981,1,17.1373
0.0637898,0.344345,0.152939,0.0001556,0.000164929,0.000368167,0.00111116,0.0026035,0.00319765,0.00591384,0.00943008,5.80876e-05,0.00101636,0.00107723,0.00240149,0.00721293,0.0167381,0.0204798,0.0372283,0.0580779,27.7078,0.36598,0.363788,0.211253,0.646841,1,15.9441
0.0641401,0.0658581,0.0733641,0.000111952,0.000123257,0.000329979,0.000771138,0.00207781,0.00267541,0.00479231,0.00664218,7.27996e-05,0.00152366,0.00167726,0.00447769,0.0104018,0.0275418,0.0351845,0.0613169,0.0830207,26.4641,0.833632,0.237877,0.250526,0.592945,1,15.7942
0.0542572,0.419832,0.160339,0.000247629,0.000266482,0.000495356,0.00125468,0.00344447,0.00471044,0.00867802,0.0144317,6.17424e-05,0.00154203,0.00165923,0.00307991,0.00776437,0.0210306,0.0285396,0.051344,0.0825752,28.5143,0.930045,0.366357,0.262538,0.723609,1,16.1601
0.0759877,0.324749,0.150537,0.000158514,0.000159161,0.000445063,0.00105928,0.0026657,0.00253907,0.00448859,0.00671217,4.52719e-05,0.00105188,0.00105617,0.00294778,0.00698748,0.0173998,0.016587,0.0289538,0.0426849,26.9343,0.325551,0.402001,0.242287,0.507541,1,15.9562
0.0773856,0.704449,0.25802,0.00017598,0.000218347,0.00044163,0.00110191,0.0028045,0.00325853,0.00572358,0.00868725,3.23396e-05,0.000681574,0.000845526,0.00170869,0.00425248,0.0107525,0.0124715,0.0217013,0.0325723,27.0191,0.298243,0.6139,0.200138,0.647505,1,12.8408
0.068883,0.484388,0.201461,0.000248764,0.000255445,0.000606075,0.00142719,0.00378078,0.00479863,0.00880439,0.0130266,4.98364e-05,0.00123328,0.00126636,0.00299937,0.00703437,0.0184211,0.023265,0.0418727,0.0607335,28.3951,0.701906,0.359768,0.26265,0.648552,1,22.9537
0.0701305,0.486778,0.201536,0.000244198,0.000242454,0.000600634,0.00139191,0.0036632,0.00468874,0.00867016,0.0127721,4.7544e-05,0.00121022,0.00120159,0.00297142,0.00685911,0.0178519,0.0227361,0.0412459,0.0595966,28.2471,0.692798,0.358705,0.263406,0.641641,1,22.8311
0.0815215,0.66167,0.28314,0.000135182,0.000237166,0.000552691,0.00130211,0.00338325,0.00442293,0.00761869,0.013032,4.34103e-05,0.00047721,0.000836927,0.0019482,0.00457777,0.0118079,0.0153807,0.0262027,0.0440014,28.1435,0.348948,0.441492,0.267771,0.651234,1,11.9655
0.0745866,0.438203,0.190151,0.000156366,0.000244895,0.000545658,0.00136061,0.00344459,0.00329778,0.00609834,0.0101547,5.68693e-05,0.000821648,0.00128624,0.00286139,0.00710461,0.0177927,0.0170473,0.0310745,0.050696,28.6181,0.754161,0.344926,0.276243,0.558413,1,19.6196
0.061237,0.594151,0.189416,0.000136537,0.000167736,0.00038143,0.000989312,0.0024639,0.00265494,0.00499975,0.00725962,6.88668e-05,0.00072031,0.000884755,0.00200967,0.00519581,0.0128408,0.0138227,0.0257167,0.0369116,29.4832,0.630364,0.519151,0.240948,0.601619,1,18.6048
0.0922778,0.444005,0.242295,0.000226636,0.00028705,0.000592618,0.00151128,0.00365102,0.00478852,0.00811597,0.012732,2.99783e-05,0.000934499,0.00118331,0.00243989,0.00619868,0.0148448,0.0193802,0.0324107,0.0499243,26.2448,0.279209,0.350787,0.269276,0.624066,1,15.2483
0.117955,0.365435,0.259416,0.000202448,0.000226709,0.00064706,0.00163593,0.00397953,0.00470217,0.00807464,0.0120584,2.28568e-05,0.000779791,0.000873159,0.00248809,0.0062667,0.0151086,0.0178033,0.0301866,0.0444183,26.0169,0.26208,0.287191,0.231272,0.575585,1,15.6432
0.0653148,0.552158,0.205792,0.000186161,0.000186398,0.000459666,0.00109232,0.00282518,0.00347412,0.00650043,0.00895354,6.67551e-05,0.000903789,0.000904936,0.00222866,0.00527986,0.0135424,0.0166014,0.0306201,0.0416937,28.6269,0.491672,0.419946,0.230185,0.666015,1,15.2025
0.068823,0.511316,0.201378,0.000143834,0.000165061,0.000378805,0.00096536,0.00263123,0.00305765,0.00582862,0.00766067,7.28729e-05,0.000713738,0.000818986,0.00187753,0.0047709,0.0128976,0.0149565,0.0281295,0.0366471,28.9365,0.483513,0.395657,0.230695,0.623571,1,15.7952
0.0650638,0.401238,0.154992,0.000125394,0.000184327,0.000436716,0.00108269,0.00290895,0.00321535,0.00544793,0.00865401,4.15108e-05,0.000808378,0.00118785,0.00280974,0.00693699,0.0184226,0.0203236,0.0339562,0.0528824,27.6078,0.435162,0.461346,0.256081,0.577563,1,15.5531
0.0677186,0.581682,0.221611,0.000149827,0.000212361,0.000538492,0.00132209,0.00363445,0.00428895,0.00832121,0.0121298,4.53026e-05,0.000675624,0.000957344,0.00242401,0.00593043,0.0161355,0.0189861,0.0361898,0.0518943,28.6518,0.527239,0.428294,0.303533,0.649097,1,14.9891
0.0669963,0.478559,0.193133,0.000167131,0.000197124,0.000420831,0.00107613,0.00291211,0.00359384,0.00670181,0.00988747,5.51196e-05,0.000864618,0.00101962,0.00217423,0.00554108,0.0148543,0.0182681,0.0335367,0.0487017,28.2067,0.419674,0.400587,0.23211,0.653186,1,14.9321
0.067794,0.4594,0.187829,0.000157801,0.000174201,0.000404417,0.000941815,0.00248613,0.00311327,0.00599064,0.00877868,6.03517e-05,0.000839424,0.000926587,0.00214849,0.0049892,0.0130632,0.0163048,0.0309083,0.0446508,28.3549,0.516169,0.385875,0.235155,0.646175,1,13.3661
0.0737413,0.390371,0.190448,0.000148241,0.000201681,0.000442285,0.00118291,0.0029146,0.00383733,0.00671809,0.0101854,5.35669e-05,0.000777778,0.00105787,0.00231696,0.00617287,0.0150733,0.019751,0.0340733,0.0507663,27.2594,0.383064,0.319313,0.226437,0.670283,1,16.8481
0.0564893,0.452579,0.147385,0.000203931,0.000168768,0.000397456,0.00101271,0.002614,0.00275767,0.00526993,0.00737338,6.37263e-05,0.00138175,0.00114377,0.00268948,0.00682434,0.0174268,0.018367,0.0345219,0.0476446,28.5355,0.659582,0.517651,0.225035,0.592926,1,18.0137
0.0635906,0.417614,0.158002,0.000152977,0.000162087,0.000289818,0.000961259,0.00220982,0.002489,0.00456352,0.00646586,6.10157e-05,0.000967256,0.0010248,0.0018309,0.00604703,0.0137931,0.0155086,0.0280718,0.0393137,28.1416,0.544919,0.438183,0.221553,0.59872,1,16.4099
0.0695389,0.291364,0.142385,0.000169915,0.000163063,0.000476594,0.000939775,0.00254536,0.00283635,0.00515401,0.00755458,6.38933e-05,0.00119192,0.00114391,0.00333604,0.00655694,0.0175626,0.0195312,0.0349331,0.050384,27.3937,0.409391,0.31991,0.212076,0.593011,1,13.9617
0.057403,0.344306,0.133357,0.000165817,0.000200182,0.000430046,0.000944779,0.00256094,0.00329395,0.00567078,0.00879392,4.55269e-05,0.00124186,0.00149885,0.00321441,0.00703475,0.0188418,0.0241049,0.0407888,0.0618633,27.7365,0.445877,0.464476,0.219775,0.625889,1,20.5087
0.070456,0.510571,0.194657,0.000146408,0.000166196,0.000404733,0.0011955,0.00272544,0.00297023,0.00545382,0.00900059,5.0942e-05,0.000751567,0.000853059,0.0020749,0.00610406,0.0138079,0.0150295,0.027254,0.0441947,27.9326,0.355903,0.49464,0.223791,0.578399,1,17.9237
0.0742646,0.499308,0.206065,0.000183959,0.000253168,0.000512791,0.00124227,0.00321432,0.0035485,0.00646802,0.0105329,3.62412e-05,0.000891928,0.00122707,0.00248231,0.00599241,0.015359,0.0169287,0.030433,0.0486288,27.9132,0.470031,0.436148,0.220783,0.62135,1,16.4778
0.069691,0.349787,0.157337,0.000134845,0.000140238,0.000398077,0.000937285,0.00227161,0.00296607,0.00506084,0.00667309,5.3761e-05,0.000856312,0.000890526,0.0025237,0.00592189,0.0142323,0.0185029,0.0311632,0.040687,26.7715,0.424254,0.368382,0.249498,0.617601,1,19.8526
0.0673567,0.428177,0.162528,0.000108023,0.000166279,0.000351536,0.0008475,0.00216431,0.00230325,0.00430561,0.00609815,4.91177e-05,0.000664205,0.00102204,0.00215826,0.00518744,0.0131415,0.0139734,0.0258079,0.0361638,27.7486,0.52142,0.475334,0.225104,0.580231,1,12.5568
0.0725586,0.5924,0.228036,0.00017271,0.000194537,0.000472297,0.00120387,0.00310722,0.00366274,0.00697852,0.00961277,3.95429e-05,0.000756809,0.00085237,0.00206687,0.00525157,0.0134429,0.0158082,0.029694,0.0404495,27.309,0.310846,0.481707,0.241767,0.657059,1,13.3133
0.0715009,0.437327,0.200538,0.000198203,0.000240065,0.000502638,0.00132525,0.0037284,0.00469463,0.00823978,0.0129582,5.52847e-05,0.000987378,0.00119567,0.00250018,0.0065651,0.0182526,0.0228747,0.0394667,0.060695,28.4762,0.512926,0.319516,0.254357,0.657109,1,15.4797
0.0695426,0.472083,0.211287,0.000192059,0.000210186,0.000480837,0.00134769,0.00306409,0.00458094,0.00829315,0.0129774,5.22255e-05,0.00090817,0.000993801,0.00227058,0.00633803,0.0142947,0.021221,0.0377681,0.0578664,28.5629,0.581132,0.33466,0.260793,0.702626,1,15.4929
0.0687624,0.473864,0.189946,0.000186441,0.000242118,0.000496477,0.0011627,0.00344659,0.00398317,0.00747662,0.0104942,4.61951e-05,0.000980583,0.00127305,0.00260697,0.00608395,0.0178217,0.0205393,0.0378711,0.0523556,27.6683,0.337591,0.426051,0.245101,0.615612,1,17.4706
0.0529863,0.47864,0.164988,0.000156653,0.000158761,0.000349653,0.000851815,0.00253767,0.00326145,0.00576137,0.00866054,6.05012e-05,0.000948577,0.000961332,0.00211478,0.00513637,0.015148,0.0193846,0.0337417,0.0498739,29.4747,0.554321,0.515266,0.247804,0.68707,1,14.8334
0.0527982,0.308932,0.127833,0.000141792,0.000127885,0.000291714,0.000793539,0.00193009,0.00259804,0.00528967,0.00733075,6.10819e-05,0.00110797,0.000999406,0.0022768,0.00616932,0.014874,0.0199188,0.0397353,0.054236,28.1948,0.489359,0.435458,0.21313,0.70138,1,14.5908
0.0583489,0.463608,0.159338,0.000147613,0.000126693,0.000371254,0.00103238,0.00249469,0.00319566,0.00547229,0.00855578,5.42581e-05,0.00092556,0.000794491,0.00232456,0.00643747,0.0154152,0.0196616,0.0332036,0.0509595,28.1449,0.456052,0.510795,0.239777,0.620775,1,18.9073
0.0588,0.467822,0.170142,0.000146411,0.000143885,0.000368606,0.00100264,0.00253082,0.00307863,0.00530065,0.00798366,6.5821e-05,0.00085978,0.000844964,0.00216177,0.00585843,0.0146567,0.0177729,0.030213,0.0448204,28.2529,0.381062,0.466164,0.252414,0.650216,1,18.1671
0.0636841,0.463937,0.179695,0.0001378,0.000156337,0.000380938,0.000959043,0.00260623,0.0030674,0.00558797,0.00847775,6.26689e-05,0.000766266,0.000869256,0.00211542,0.00530872,0.0142962,0.0167835,0.030159,0.0450529,28.2685,0.38841,0.44569,0.257081,0.619164,1,17.6191
0.0530178,0.45122,0.151978,0.000172369,0.000188013,0.000399091,0.000993365,0.00272569,0.00352665,0.00658932,0.0101841,4.15471e-05,0.00113289,0.00123558,0.0026191,0.00649381,0.0176188,0.0226788,0.0415554,0.0628019,28.2187,0.411663,0.571513,0.222751,0.685081,1,13.7965
0.0676487,0.561329,0.216022,0.000236324,0.000180582,0.000438354,0.00113079,0.0028198,0.00365905,0.00660396,0.00987419,4.53191e-05,0.00109279,0.000835245,0.00202511,0.00520734,0.0128852,0.0166562,0.029664,0.0437113,27.9497,0.337747,0.493088,0.203526,0.682473,1,16.3425
0.0758165,0.332479,0.184697,0.000233975,0.000251694,0.000566411,0.0013917,0.00373561,0.00518736,0.00906836,0.0139693,5.03039e-05,0.0012652,0.00136088,0.00305733,0.00747867,0.0198247,0.0273185,0.0468007,0.0703152,27.771,0.498669,0.256176,0.22902,0.684045,1,14.7747
0.0777421,0.7983,0.252819,0.000146441,0.000213087,0.000517748,0.00131973,0.0030897,0.00292848,0.00489661,0.00684729,3.97772e-05,0.000578898,0.000842132,0.00204371,0.00519295,0.0120735,0.0114507,0.019,0.0263695,28.4194,0.310277,0.844103,0.238904,0.499737,1,16.8273
0.0851162,0.36178,0.205231,0.000141241,0.000193998,0.000460282,0.00115535,0.00309148,0.00354041,0.00643533,0.0100182,5.10766e-05,0.00068773,0.000944371,0.00223773,0.005598,0.0148398,0.0169582,0.0304031,0.0465423,27.6737,0.41985,0.278622,0.248737,0.631148,1,16.1122
