"[0,5)","[5,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)","[80,Inf)"
-3.81459951680955,-3.81459951680955,-3.81459951680955,-3.76563459425837,-3.49205916595593,-3.10260496091049,-2.65186460328453,-2.485278298764,-2.19405216415982,-1.98064688623601
-3.75831906830236,-3.75831906830236,-3.75831906830236,-3.79569819459626,-3.42444731618987,-3.01015166865609,-2.63082497561452,-2.51461648954429,-2.23475700899306,-2.05945811555952
-3.69788345699193,-3.69788345699193,-3.69788345699193,-3.58193249496025,-3.24782474133432,-2.8725712221484,-2.49843002291759,-2.33108412018477,-2.11688333567039,-1.92150693183343
-3.70681871541633,-3.70681871541633,-3.70681871541633,-3.67227743239514,-3.29226295063555,-2.9137291732157,-2.53308050456374,-2.48277374209881,-2.23416833609484,-2.06297736561514
-3.90062326419918,-3.90062326419918,-3.90062326419918,-3.84291815019589,-3.46456662417195,-3.03514238895,-2.6588920610082,-2.52547488459555,-2.27536455235946,-2.0653904643759
-3.81803356980695,-3.81803356980695,-3.81803356980695,-3.67719583575219,-3.23574239831778,-2.80049988113158,-2.43435993706773,-2.41481121268005,-2.19542785238722,-1.99711287370369
-3.89444894237866,-3.89444894237866,-3.89444894237866,-3.72686903801706,-3.36400987162138,-2.94014891470143,-2.53540762905203,-2.58427397075711,-2.33969814285607,-2.20021917510245
-3.84383261407592,-3.84383261407592,-3.84383261407592,-3.77010835481673,-3.4129673780819,-2.95712928341438,-2.55864112115222,-2.38572198940584,-2.09809780262634,-1.92821369524225
-3.55339915349731,-3.55339915349731,-3.55339915349731,-3.47233143961954,-3.15826959775531,-2.70721246480167,-2.30941500176179,-2.19569151888785,-1.95167474906878,-1.78843097284633
-3.90087898564409,-3.90087898564409,-3.90087898564409,-3.89414251854466,-3.5485252019839,-3.15971194164609,-2.74266707869851,-2.55838654767535,-2.2942106712903,-2.12078996826182
-3.61674850597978,-3.61674850597978,-3.61674850597978,-3.71282105591457,-3.28811519518414,-2.88819663585982,-2.5166024363128,-2.42634064755125,-2.1854367895552,-2.01948578029343
-3.5183295341672,-3.5183295341672,-3.5183295341672,-3.54721108777113,-3.23958505647699,-2.81875970019546,-2.42338917132459,-2.38963159343748,-2.13851577187025,-1.94423571567663
-3.7626498274123,-3.7626498274123,-3.7626498274123,-3.66986231462048,-3.36285363892698,-2.90047473844507,-2.50715722851584,-2.48679705428758,-2.25245147691052,-2.07290385265439
-3.86317166510338,-3.86317166510338,-3.86317166510338,-3.75829666383174,-3.41017210749683,-2.98790550546667,-2.5595285799319,-2.46455776395114,-2.19364498633216,-1.99400487694531
-3.74004794007775,-3.74004794007775,-3.74004794007775,-3.60458623252498,-3.30159755495429,-2.85964911074747,-2.47193344681649,-2.44850852644479,-2.1964739216784,-2.02001390958762
-3.81914040292441,-3.81914040292441,-3.81914040292441,-3.74631799135124,-3.39906193634518,-2.98570212573583,-2.56832751396421,-2.56445184488204,-2.31090789813644,-2.15047371499739
-3.72362552307324,-3.72362552307324,-3.72362552307324,-3.60084739837265,-3.21779907401988,-2.84193920606339,-2.4225886325145,-2.39873005706705,-2.13765272023682,-1.96556005926659
-3.89517500794248,-3.89517500794248,-3.89517500794248,-3.79362753742354,-3.40571133910116,-2.94941146132225,-2.5985873956504,-2.4894053972675,-2.25492911396142,-2.07747902505595
-3.71054483432972,-3.71054483432972,-3.71054483432972,-3.63562913819795,-3.27524585050235,-2.88110727462638,-2.44900649504786,-2.40660426531274,-2.15743631378011,-2.00326817183792
-3.67813862864701,-3.67813862864701,-3.67813862864701,-3.49182324660705,-3.09323734022697,-2.71695671022828,-2.31376335823535,-2.27602660299637,-2.00140373443874,-1.82049129574213
-3.59906674943185,-3.59906674943185,-3.59906674943185,-3.47171206828051,-3.02809914292106,-2.65133110540062,-2.2471643866169,-2.2019808868865,-1.93826110166029,-1.79249489012787
-3.70950461286366,-3.70950461286366,-3.70950461286366,-3.54469213943388,-3.2875961314808,-2.86186789462157,-2.43215407360523,-2.37057408967376,-2.14151092636879,-1.96273290543129
-3.69471528482123,-3.69471528482123,-3.69471528482123,-3.58560163749494,-3.28985723829264,-2.84540258720234,-2.44434822184183,-2.37543946728749,-2.07195510521879,-1.92074999610259
-3.72070501140978,-3.72070501140978,-3.72070501140978,-3.57257556639814,-3.21571729288829,-2.79092754784695,-2.45306147003956,-2.48616470248493,-2.24822912813767,-2.10480460627094
-3.93083159210487,-3.93083159210487,-3.93083159210487,-3.75303389344126,-3.35446867943959,-3.03326990352093,-2.56727597045397,-2.49835203089319,-2.28588157006008,-2.10839063045327
-3.81794503066586,-3.81794503066586,-3.81794503066586,-3.65156467345418,-3.30922288600519,-2.92471588454113,-2.52856452605176,-2.49734350200644,-2.26236136073167,-2.10102922633923
-3.75472428471436,-3.75472428471436,-3.75472428471436,-3.70803207667587,-3.35040036081119,-2.91263746672498,-2.56198640413415,-2.44568895542496,-2.22522837151536,-2.0446346032908
-3.81220863448388,-3.81220863448388,-3.81220863448388,-3.65091294319411,-3.25144297948422,-2.83835353955886,-2.47384688871227,-2.51861757490542,-2.27635472469877,-2.14153920166955
-3.72947721188859,-3.72947721188859,-3.72947721188859,-3.46285742037118,-3.15021094824997,-2.76221003040443,-2.37077802401287,-2.31923856105234,-2.14107079103741,-1.91573123276496
-3.74772236562214,-3.74772236562214,-3.74772236562214,-3.71429645063586,-3.30218327455462,-2.99863845184049,-2.54514294944029,-2.50249674297031,-2.2549900449877,-2.05575428037834
-3.59991121526796,-3.59991121526796,-3.59991121526796,-3.46468055740208,-3.15986566476828,-2.76175813192711,-2.39388531336223,-2.39600411915472,-2.20345827478789,-1.99742792230794
-3.87356011611217,-3.87356011611217,-3.87356011611217,-3.74589683732501,-3.34505665718673,-2.93895486296102,-2.54205303962877,-2.46418579780996,-2.19490644137202,-2.03018864968765
-3.72358645345022,-3.72358645345022,-3.72358645345022,-3.56308554512523,-3.20476321459828,-2.8212503258336,-2.45816499698428,-2.48828237068812,-2.28888819862046,-2.10080020534068
-3.63263103169626,-3.63263103169626,-3.63263103169626,-3.67195083071445,-3.32567448262213,-2.91778568945069,-2.53412958470037,-2.40793432956775,-2.15944227336468,-1.97152228521765
-3.5883382132769,-3.5883382132769,-3.5883382132769,-3.48770926147769,-3.17579148220198,-2.75235319057717,-2.41392605116228,-2.3976371938653,-2.16709210290015,-2.00437357911697
-3.59108197915322,-3.59108197915322,-3.59108197915322,-3.5742701954039,-3.27069424952938,-2.89236612160017,-2.46915894216745,-2.41617121915834,-2.19090984648943,-2.00771871946054
-3.77461058799463,-3.77461058799463,-3.77461058799463,-3.7018917549892,-3.33163831500859,-2.97181115982923,-2.50108874312778,-2.41820730279315,-2.13145077597421,-1.95191961143121
-3.88988524328431,-3.88988524328431,-3.88988524328431,-3.71804672150146,-3.44818295874954,-3.01341321605951,-2.60365765577593,-2.51990678194104,-2.24286827273291,-2.05452698331444
-3.69230932197649,-3.69230932197649,-3.69230932197649,-3.58111562067604,-3.2565631464219,-2.81898292899503,-2.39640640291103,-2.33790922796312,-2.10161931982765,-1.93394256278617
-3.64412722510734,-3.64412722510734,-3.64412722510734,-3.56264428569086,-3.2620158495062,-2.85553165484285,-2.45648448138541,-2.34744618291134,-2.05925646630466,-1.88092895621619
-4.00852981306956,-4.00852981306956,-4.00852981306956,-3.80954223463415,-3.4355777771138,-3.00949731654232,-2.63070434367064,-2.58889906383088,-2.3358555859397,-2.20136385429459
-3.92157218421604,-3.92157218421604,-3.92157218421604,-3.75426777287151,-3.3730348214427,-2.95937788372045,-2.53976086061916,-2.52437529383995,-2.28740921828747,-2.11334348494685
-3.9071636056542,-3.9071636056542,-3.9071636056542,-3.77986836651185,-3.4262398166161,-3.02729694624734,-2.62302907207933,-2.51394517471482,-2.28619623943273,-2.11234219740437
-3.7974871626137,-3.7974871626137,-3.7974871626137,-3.62072168317317,-3.18802238607602,-2.83726537384475,-2.44219575084814,-2.32008901513115,-2.0691528083175,-1.89579636516207
-3.65334977251965,-3.65334977251965,-3.65334977251965,-3.61745707682081,-3.21972230193267,-2.81845366261385,-2.43236557665655,-2.44068839494663,-2.16362144262488,-1.97381005775248
-3.88736819099146,-3.88736819099146,-3.88736819099146,-3.81109119345756,-3.45836959218871,-3.10376432789015,-2.70060602924589,-2.62336647885855,-2.34688979875323,-2.14725902013731
-3.67108855867817,-3.67108855867817,-3.67108855867817,-3.69038899304743,-3.34153450198883,-2.90032281116585,-2.53351199734388,-2.41261796644812,-2.15516509805893,-1.96977280581656
-3.96436217054248,-3.96436217054248,-3.96436217054248,-3.80804344140153,-3.49813728314612,-3.08429895438246,-2.70461765191909,-2.65121631382123,-2.39133172083838,-2.2278199022315
-3.62796667543385,-3.62796667543385,-3.62796667543385,-3.50600133455366,-3.05825558168853,-2.68748414433661,-2.27534899647579,-2.23547343396703,-1.95770019258637,-1.8181421262875
-3.64899456599307,-3.64899456599307,-3.64899456599307,-3.66349423737837,-3.26823320251405,-2.86520791809144,-2.47467914720528,-2.42441269551162,-2.17442200309923,-2.02620965983831
-3.52265441774431,-3.52265441774431,-3.52265441774431,-3.52581142672315,-3.17671557159885,-2.77923312146101,-2.3872002547484,-2.20525201214091,-1.93546713886842,-1.71987938226863
-3.69420381408254,-3.69420381408254,-3.69420381408254,-3.65618389242438,-3.22714748737792,-2.85457049906929,-2.48801776476435,-2.49350443829457,-2.24241116296647,-2.02352759197544
-3.94113762257687,-3.94113762257687,-3.94113762257687,-3.65181005517906,-3.275354727526,-2.91781803605406,-2.50927199763321,-2.53482542186584,-2.29127409599598,-2.14187744476422
-3.74394165074595,-3.74394165074595,-3.74394165074595,-3.63632034312433,-3.21546329822095,-2.92579814782762,-2.51353551573119,-2.42021297475608,-2.18994500085524,-2.01900230093485
-3.80911108137603,-3.80911108137603,-3.80911108137603,-3.6732566670676,-3.32789936998069,-2.9544892587885,-2.58241870901762,-2.54533194144791,-2.32585286408104,-2.14071756248446
-3.86668468310115,-3.86668468310115,-3.86668468310115,-3.87079686762265,-3.48626714753062,-3.13966918181096,-2.68514724909392,-2.53606074843031,-2.29261805896476,-2.09638158109403
-3.84801454398614,-3.84801454398614,-3.84801454398614,-3.9438004972737,-3.56453787944018,-3.08217741895636,-2.65615240969002,-2.5052417110018,-2.30377470584388,-2.08951113320986
-3.68376538180286,-3.68376538180286,-3.68376538180286,-3.65434793961191,-3.33282172013988,-2.89528760565216,-2.49556176179059,-2.40919604786693,-2.14146340394668,-1.95362971815978
-3.61300549030794,-3.61300549030794,-3.61300549030794,-3.57074041504288,-3.26140334234374,-2.79810058647847,-2.39132958216256,-2.30278722702456,-2.07258087140606,-1.86211758633932
-3.66683899067026,-3.66683899067026,-3.66683899067026,-3.69091943497604,-3.28355840716918,-2.9192869513767,-2.51180334959141,-2.39033837103278,-2.16964554140803,-1.97184372112946
-3.76826797519357,-3.76826797519357,-3.76826797519357,-3.70294017592494,-3.34119519004726,-2.90590288199395,-2.53808748511842,-2.4488196899038,-2.1772554243151,-2.00937082448963
-3.99054485476533,-3.99054485476533,-3.99054485476533,-3.89544802250095,-3.52769562762863,-3.09487253009276,-2.71809891122105,-2.60109865951875,-2.34211938862478,-2.19466704712277
-3.53763944289437,-3.53763944289437,-3.53763944289437,-3.64209753581292,-3.26143188565977,-2.9217244779134,-2.51214216901657,-2.35794226481355,-2.09101127727204,-1.90685509062708
-3.80908869549524,-3.80908869549524,-3.80908869549524,-3.794330183252,-3.45564541583941,-3.01215192349136,-2.60036607625109,-2.56423046392466,-2.32903092530678,-2.12352812524616
-3.75494407499987,-3.75494407499987,-3.75494407499987,-3.73001332618523,-3.37235562872536,-2.85200850162924,-2.50183837270734,-2.52113349757852,-2.30080595750819,-2.12560922553258
-3.72632291276138,-3.72632291276138,-3.72632291276138,-3.6057882981419,-3.34241164988246,-2.87551533842083,-2.45800912022053,-2.45128022603001,-2.17610081363938,-1.99745814445988
-3.63353781794708,-3.63353781794708,-3.63353781794708,-3.50862429689227,-3.22119707324734,-2.75764246527257,-2.34060678858615,-2.37760151879466,-2.13016538174301,-1.94001650034884
-3.81983396736138,-3.81983396736138,-3.81983396736138,-3.69053591810026,-3.32140514816174,-2.97965943800317,-2.56399487292781,-2.52498146980541,-2.23353138234857,-2.0657187503023
-3.76984240908426,-3.76984240908426,-3.76984240908426,-3.70260501889842,-3.29206125580999,-2.90609175738973,-2.46302135362085,-2.33433741055763,-2.06748920010624,-1.90692518843645
-3.83632588763185,-3.83632588763185,-3.83632588763185,-3.81188746283498,-3.41031284094504,-3.04655539473263,-2.61400964397027,-2.61881269336583,-2.33377695310699,-2.1905844007761
-3.84013215290743,-3.84013215290743,-3.84013215290743,-3.7863653843711,-3.34126760517493,-2.96857941607148,-2.58660802101263,-2.43466466783896,-2.16297499493802,-2.01187287690031
-3.84482495466148,-3.84482495466148,-3.84482495466148,-3.83982570024372,-3.45904269154447,-3.07971332201469,-2.65205557562602,-2.57718043547672,-2.28927775309575,-2.17357530989124
-3.8074102471342,-3.8074102471342,-3.8074102471342,-3.71188721173467,-3.32684080454581,-2.97623327804225,-2.54015234482667,-2.56154784194611,-2.28174168386816,-2.13679376062995
-3.59870115118061,-3.59870115118061,-3.59870115118061,-3.44946346839974,-3.11794644018561,-2.72504590453548,-2.35847730675764,-2.37926863034388,-2.16037051019109,-1.96486656371479
-3.73823768239038,-3.73823768239038,-3.73823768239038,-3.76836477718309,-3.38028177686308,-2.98112066208144,-2.59294408188282,-2.539211871783,-2.26411140117979,-2.11903443124487
-3.88917468994504,-3.88917468994504,-3.88917468994504,-3.67289251825887,-3.30729757594447,-2.90587840415944,-2.48263121070201,-2.46359939660226,-2.22120213244857,-2.10033158196451
-4.02154282834276,-4.02154282834276,-4.02154282834276,-3.97342588184967,-3.54143617616838,-3.18996383286885,-2.72789603808987,-2.63890707544778,-2.3821549703446,-2.18067853284487
-3.75325282969116,-3.75325282969116,-3.75325282969116,-3.73915377776496,-3.35972631877082,-2.93314876566687,-2.57757268168679,-2.53074367119664,-2.30275670422806,-2.08295686363291
-3.7555867968367,-3.7555867968367,-3.7555867968367,-3.58159097722912,-3.24719891517763,-2.82632142168763,-2.46243652152805,-2.42639396992215,-2.19522561218587,-2.01995706621835
-3.85723835159252,-3.85723835159252,-3.85723835159252,-3.60993965852962,-3.22881172437171,-2.85193746454456,-2.42673956482724,-2.49374533407574,-2.21894005300918,-2.06419356702934
-3.67209777107683,-3.67209777107683,-3.67209777107683,-3.70282185567304,-3.32923849647827,-2.93406194415157,-2.55035809619494,-2.51045774315583,-2.23735519104144,-2.09595940635305
-3.68948936335859,-3.68948936335859,-3.68948936335859,-3.70271013835963,-3.19841862921596,-2.83353436249861,-2.44363115375479,-2.34406576791369,-2.09609593145804,-1.94910620109383
-3.74784385475281,-3.74784385475281,-3.74784385475281,-3.49049102500519,-3.13640712836102,-2.70047091085361,-2.35974719924539,-2.31971072916954,-2.06712763854924,-1.87624306514768
-3.7660778747059,-3.7660778747059,-3.7660778747059,-3.81900583074548,-3.4535745624999,-3.01732587433287,-2.61654549956863,-2.4624453385776,-2.16681590129228,-1.99668598081951
-3.62168387767848,-3.62168387767848,-3.62168387767848,-3.59334572580795,-3.29272200649466,-2.84539041859701,-2.44285385768164,-2.34391617883725,-2.12926026094639,-1.96693830746183
-3.72966594187283,-3.72966594187283,-3.72966594187283,-3.66703868159962,-3.27288348565958,-2.87665478685607,-2.52054850371196,-2.50040225929627,-2.21443670547098,-2.06668686979569
-3.67924737186321,-3.67924737186321,-3.67924737186321,-3.7301882892508,-3.3064568299285,-2.90581197127651,-2.50917379904394,-2.44227510390723,-2.2001785461913,-2.01495409325927
-3.57560027301924,-3.57560027301924,-3.57560027301924,-3.50581756748394,-3.19494726037685,-2.80075234442614,-2.39046748481635,-2.30376596497417,-2.06517191307707,-1.88903675513258
-3.85430026572288,-3.85430026572288,-3.85430026572288,-3.64366240449447,-3.28554617384001,-2.85840287368941,-2.4920241069744,-2.47037333346108,-2.230513375462,-2.08451521390892
-3.66548995506482,-3.66548995506482,-3.66548995506482,-3.5519092378484,-3.2250358317952,-2.79747354080844,-2.44852316443333,-2.39293762776393,-2.11894761141713,-1.96315161786278
-3.84411460872245,-3.84411460872245,-3.84411460872245,-3.79610536606144,-3.45567145710233,-3.02265279394196,-2.63503835439799,-2.63944634494212,-2.36036611468409,-2.20323007019716
-3.8794392294324,-3.8794392294324,-3.8794392294324,-3.74243421237537,-3.3347915551382,-2.95567587252185,-2.58749409342623,-2.50619075168686,-2.2802603036223,-2.11355778315393
-3.74475886174198,-3.74475886174198,-3.74475886174198,-3.64023658997332,-3.17170302626929,-2.88535566109772,-2.50483739880806,-2.3660510564243,-2.14438273030273,-1.97040115774656
-3.7354088245464,-3.7354088245464,-3.7354088245464,-3.78811357532044,-3.41034970724269,-2.9703484223212,-2.60074000692362,-2.4990229464108,-2.21184931221892,-2.02771521826109
-3.73017895610769,-3.73017895610769,-3.73017895610769,-3.71265967314299,-3.2944133670542,-2.88998299320789,-2.4532007837566,-2.35728526368811,-2.09797588424962,-1.89996392145748
-3.80273598674121,-3.80273598674121,-3.80273598674121,-3.74982649315105,-3.34831696266098,-2.92282475340516,-2.53163494364421,-2.46896326649148,-2.16968918903018,-2.01958572107509
-3.94511129041519,-3.94511129041519,-3.94511129041519,-3.75486503647163,-3.42526863510146,-3.0267959205481,-2.60757038715007,-2.5689628837623,-2.32550444481299,-2.11803647964057
-4.00447843872262,-4.00447843872262,-4.00447843872262,-3.89525689429062,-3.49614125104159,-3.08906305825075,-2.68129822054979,-2.59945337660875,-2.29363901466564,-2.11508800938705
-3.48700093433806,-3.48700093433806,-3.48700093433806,-3.40835671936103,-3.13724268570198,-2.6911347789819,-2.33457286840375,-2.2228335423171,-1.96017755839166,-1.80881735846619
-3.86152677602916,-3.86152677602916,-3.86152677602916,-3.74571301306536,-3.42478558999897,-3.00802784490946,-2.59195856620909,-2.50801672941462,-2.22026646068124,-2.00163253745514
-3.7893123663521,-3.7893123663521,-3.7893123663521,-3.75615119829252,-3.40032867081631,-2.95517420117869,-2.59903914637106,-2.55495965580535,-2.3301496462922,-2.10957506865381
-3.66622033028095,-3.66622033028095,-3.66622033028095,-3.37571480944033,-3.04757276960231,-2.65702493219076,-2.23595320346763,-2.17194363781863,-1.9824074491489,-1.76456751247389
-3.78153802123385,-3.78153802123385,-3.78153802123385,-3.64795840918332,-3.33736019916082,-2.92554196359262,-2.52004914505124,-2.3959090097317,-2.16022100474138,-1.93090196488205
-3.62608071953525,-3.62608071953525,-3.62608071953525,-3.48171379541361,-3.11223196038544,-2.70350373488567,-2.3662276446356,-2.2897759791656,-2.06900158528067,-1.83677599091256
-3.87002668461714,-3.87002668461714,-3.87002668461714,-3.76418127881043,-3.4292866446481,-3.03649030457666,-2.58423228598341,-2.46964147386469,-2.17190169859989,-1.96597749191134
-3.77168691964313,-3.77168691964313,-3.77168691964313,-3.64035420732546,-3.42267367720113,-2.96836939539335,-2.60069324797874,-2.57829244703825,-2.33256105683543,-2.1481786568937
-3.89591595892099,-3.89591595892099,-3.89591595892099,-3.73138225081063,-3.31523001831949,-2.87214393896015,-2.52614822984518,-2.41602404712348,-2.1598769608579,-1.97833943698958
-3.70637672585875,-3.70637672585875,-3.70637672585875,-3.54064521305089,-3.16881386587604,-2.84728368889359,-2.42196509732444,-2.31877504897286,-2.10288721988489,-1.90991838196118
-3.69587369121584,-3.69587369121584,-3.69587369121584,-3.63397883422715,-3.2450304865333,-2.84707902536047,-2.46610979096268,-2.37599239072667,-2.12441326877459,-1.99537773429922
-3.68898188466691,-3.68898188466691,-3.68898188466691,-3.55388552818729,-3.20267150983483,-2.85283090633567,-2.42322227067313,-2.32659199647146,-2.09341232187414,-1.8997328706424
-3.87187548358253,-3.87187548358253,-3.87187548358253,-3.76964816706326,-3.40530807750159,-3.01268819606863,-2.59557683436249,-2.49968529332882,-2.27976459832373,-2.0989794631321
-3.78753006275517,-3.78753006275517,-3.78753006275517,-3.77008277603378,-3.48167956167442,-3.09291286860649,-2.61503939257283,-2.49911065277017,-2.2310046960571,-2.07254802190846
-3.66238701568811,-3.66238701568811,-3.66238701568811,-3.66021675331024,-3.29268621847115,-2.88614351527659,-2.52979244281562,-2.48159135639658,-2.22905009910921,-2.06276855594923
-3.77593074317965,-3.77593074317965,-3.77593074317965,-3.57336676293405,-3.20273038121023,-2.79017947830261,-2.39892806598799,-2.34116470307918,-2.09145439858602,-1.95563273737298
-3.48850968629603,-3.48850968629603,-3.48850968629603,-3.4534449987857,-3.07135378360001,-2.73653436922584,-2.33373855357589,-2.27615782193021,-2.02476723128552,-1.84711872865454
-3.4397728571208,-3.4397728571208,-3.4397728571208,-3.52259220547002,-3.13247241041498,-2.75025880805734,-2.37036006163232,-2.32254452933358,-2.07980203575921,-1.90186526786568
-3.85141585245537,-3.85141585245537,-3.85141585245537,-3.76733672224207,-3.37878735537682,-2.9864591981526,-2.58899682361811,-2.47362970268358,-2.21758471222325,-2.03258308068181
-3.87823996036349,-3.87823996036349,-3.87823996036349,-3.65688300331144,-3.2717777438857,-2.88550911379557,-2.45282979044438,-2.44748874218637,-2.15789086126421,-1.99481090468613
-3.89957430987799,-3.89957430987799,-3.89957430987799,-3.71759316204204,-3.32579400849056,-2.99273456516123,-2.58348430786071,-2.48940003625254,-2.23882493952167,-2.04469958410865
-3.8653066376676,-3.8653066376676,-3.8653066376676,-3.84277298212259,-3.45652424067817,-3.05169366464961,-2.61498212021726,-2.52563948084496,-2.25651924146733,-2.05735462237387
-3.77074319107963,-3.77074319107963,-3.77074319107963,-3.58263128748659,-3.29527480958375,-2.8560551190046,-2.47557531537174,-2.39498493952401,-2.1397009319212,-1.96897954409662
-3.69158713576814,-3.69158713576814,-3.69158713576814,-3.65037284593441,-3.34403891479794,-2.90050582102796,-2.51711213062351,-2.47550910947087,-2.28709366913853,-2.09652583236644
-3.57368397104236,-3.57368397104236,-3.57368397104236,-3.60053742117848,-3.1804508003145,-2.80629394780996,-2.39025516100264,-2.24076515498542,-1.99877268245258,-1.75897678084086
-3.67193246666433,-3.67193246666433,-3.67193246666433,-3.57802116249301,-3.11802736087157,-2.78082429062467,-2.41673773069675,-2.29537425089213,-2.04507425574299,-1.89299365361846
-3.96555203564655,-3.96555203564655,-3.96555203564655,-3.76143706773577,-3.46010879546521,-3.06373665220427,-2.67113132614707,-2.63124466458273,-2.36357028093793,-2.23553543041897
-3.89013471769508,-3.89013471769508,-3.89013471769508,-3.75004381804132,-3.35856852780517,-2.94298468429239,-2.57527349624499,-2.50803211809644,-2.2669914250523,-2.09496655720589
-3.75723750549865,-3.75723750549865,-3.75723750549865,-3.6129858940707,-3.2521525623629,-2.86158676821473,-2.46399614183178,-2.44940601484417,-2.17052640297951,-2.03379629668621
-3.68204942920448,-3.68204942920448,-3.68204942920448,-3.62192930599356,-3.2344409638324,-2.8058437864921,-2.43515528457753,-2.35574363578424,-2.12636323993354,-1.97808747931097
-3.74918735831538,-3.74918735831538,-3.74918735831538,-3.69895480429515,-3.27254577324455,-2.86057432705415,-2.46748002497165,-2.39336178911927,-2.14681058781294,-1.95771989250164
-3.64109288914198,-3.64109288914198,-3.64109288914198,-3.46625843732482,-3.14913208007656,-2.72062511681118,-2.36389842640342,-2.29261720703862,-2.0792861842715,-1.84130588182214
-3.79758525222613,-3.79758525222613,-3.79758525222613,-3.75486503647163,-3.34587257180497,-2.88599651877373,-2.54058187755917,-2.43680379128481,-2.23059682383118,-1.99861680562666
-3.90862149564649,-3.90862149564649,-3.90862149564649,-3.93705719366621,-3.45650311810068,-3.04159667774814,-2.60061705900201,-2.58462428090647,-2.28436094832839,-2.12327135537909
-3.67907517561908,-3.67907517561908,-3.67907517561908,-3.63380312153214,-3.2022471794676,-2.82768026974097,-2.41911378199177,-2.42376925345326,-2.1469878338395,-1.99478944840296
-3.82621080159485,-3.82621080159485,-3.82621080159485,-3.66645600246907,-3.3841677390907,-2.96117326949858,-2.50657680549842,-2.48848561195183,-2.23690159624908,-2.07928774811227
-3.59097866865185,-3.59097866865185,-3.59097866865185,-3.41325858188816,-3.10733840082848,-2.69841880028453,-2.31405862137442,-2.33364584675142,-2.077092975344,-1.94657579593066
-3.72885335589496,-3.72885335589496,-3.72885335589496,-3.64691508753141,-3.35296930337927,-2.97813703320792,-2.6189174248753,-2.51075187049624,-2.24807609340957,-2.08356447645529
-4.15943663093347,-4.15943663093347,-4.15943663093347,-4.09886711268155,-3.63718213214277,-3.25579466713057,-2.82503066861746,-2.68277474280589,-2.43381243161668,-2.19533999911408
-3.79313366363411,-3.79313366363411,-3.79313366363411,-3.72352670670672,-3.33115952362341,-2.90976311547159,-2.55033959011642,-2.51088281419388,-2.25667371248657,-2.11437082152474
-3.65388967222166,-3.65388967222166,-3.65388967222166,-3.5041810198955,-3.12864543404386,-2.74672258685842,-2.3819644613822,-2.2995965862292,-2.05147358471663,-1.86373298427048
-3.7129241929791,-3.7129241929791,-3.7129241929791,-3.62350699032592,-3.28014605089555,-2.89534903489132,-2.47327184129721,-2.38093485767027,-2.12783964665158,-1.95567587252185
-3.74417291729677,-3.74417291729677,-3.74417291729677,-3.69005061574098,-3.27290546641184,-2.90464929436601,-2.54387395809191,-2.36444689224443,-2.12844983048737,-1.9387624593826
-3.82352962262104,-3.82352962262104,-3.82352962262104,-3.81539657240485,-3.50946144335269,-3.06173652411038,-2.64348081968046,-2.56996527827506,-2.30001839999483,-2.16119119351776
-3.64602994220079,-3.64602994220079,-3.64602994220079,-3.59071288410099,-3.29960437784094,-2.80267808246462,-2.46502126945209,-2.37066278934347,-2.06513205068244,-1.91324521218843
-3.90399426028489,-3.90399426028489,-3.90399426028489,-3.91784679061308,-3.48942148070947,-3.18683949990929,-2.73738044618145,-2.63112020121572,-2.35929898678388,-2.20202168476766
-3.58407558702884,-3.58407558702884,-3.58407558702884,-3.56122988433734,-3.24777172232193,-2.80222338872861,-2.40457763656177,-2.40540305884979,-2.15255999366259,-1.97001998422724
-3.82867439352708,-3.82867439352708,-3.82867439352708,-3.73325573376534,-3.31742445415037,-2.96016567125705,-2.53153746388456,-2.41090195894602,-2.18695971428963,-2.0476813269882
-3.47464287254513,-3.47464287254513,-3.47464287254513,-3.43077946672962,-3.089457233073,-2.71105136791362,-2.30889993356116,-2.2432482981,-1.99880299833344,-1.79197002060997
-3.65806716364891,-3.65806716364891,-3.65806716364891,-3.64490111609577,-3.33205512540023,-2.93590532273715,-2.52932201661921,-2.43637180150379,-2.21297261889181,-2.04665015868342
-3.79605920077698,-3.79605920077698,-3.79605920077698,-3.69890486504906,-3.41344757530127,-3.03325583759142,-2.60782732969371,-2.57685738570533,-2.34973619998993,-2.13580763714255
-3.91715002869777,-3.91715002869777,-3.91715002869777,-3.78678515945129,-3.37574988427036,-2.9670469852324,-2.61638567633863,-2.54383901441241,-2.27832455628588,-2.08785928162951
-3.75166374648557,-3.75166374648557,-3.75166374648557,-3.54604139486374,-3.18523249474936,-2.81563796308542,-2.37198932629295,-2.4351919553134,-2.16198189858718,-1.98455222084656
-3.59340702619091,-3.59340702619091,-3.59340702619091,-3.46790201608812,-3.0515772529243,-2.65869212188986,-2.24585815617054,-2.337422532388,-2.08436434834398,-1.91277244779402
-4.00891531460618,-4.00891531460618,-4.00891531460618,-3.91237117977021,-3.53870411120656,-3.16912852257932,-2.69614328061031,-2.59181941494614,-2.30771018050722,-2.14460685040961
-3.92978845033378,-3.92978845033378,-3.92978845033378,-3.72514506721461,-3.34269263529681,-2.94633008910455,-2.59271109446861,-2.63147696775224,-2.3941015721713,-2.23939659823137
